store_number,street,city,state,zip,latitude,longitude,state_name,brand,updated
8054,9377 Krewstown Rd,Philadelphia,PA,19115-3710,40.087571,-75.044338,Pennsylvania,Wawa,2024-03-10
5281,100 S. Tamiami Trail,Nokomis,FL,34275,27.124733,-82.453696,Florida,Wawa,2024-03-10
5258,10807 Sr 64 East,Bradenton,FL,34211,27.485912,-82.434647,Florida,Wawa,2024-03-10
5216,2344 South Tamiami Trail,Venice,FL,34293,27.049227,-82.405057,Florida,Wawa,2024-03-10
5185,14510 State Rd Sr 70 East,Bradenton,FL,34202,27.43154,-82.3951,Florida,Wawa,2024-03-10
5225,19289 Times Circle,Venice,FL,34292,27.105301,-82.383646,Florida,Wawa,2024-03-10
5427,1245 Grumman Place,Titusville,FL,32780,28.532114,-80.814391,Florida,Wawa,2024-03-10
8372,1902 Route 88,Brick,NJ,08724,40.0715,-74.12096,New Jersey,Wawa,2024-03-10
0949,3485 Route 35 North,Lavallette,NJ,08735-3231,39.994356,-74.063645,New Jersey,Wawa,2024-03-10
0035,510 Fairview Road,Woodlyn,PA,19094,39.882717,-75.34609,Pennsylvania,Wawa,2024-03-10
8048,111 Morton Avenue,Folsom,PA,19033,39.883658,-75.329935,Pennsylvania,Wawa,2024-03-10
8133,390 E. Chester Pike,Ridley Park,PA,19078,39.877323,-75.317217,Pennsylvania,Wawa,2024-03-10
0178,21 Kedron Avenue,Morton,PA,19070,39.907376,-75.32599,Pennsylvania,Wawa,2024-03-10
8081,1730 Macdade Blvd,Folsom,PA,19033-1314,39.8952,-75.315651,Pennsylvania,Wawa,2024-03-10
0154,195 Saxer Avenue,Springfield,PA,19064,39.927374,-75.33321,Pennsylvania,Wawa,2024-03-10
0239,2306 Macdade Blvd,Holmes,PA,19043-1501,39.898275,-75.30771,Pennsylvania,Wawa,2024-03-10
0254,600 S. Governor Printz Blvd.,Essington,PA,19029-1330,39.866481,-75.294071,Pennsylvania,Wawa,2024-03-10
0293,19 North Bishop Avenue,Clifton Heights,PA,19018-1812,39.925625,-75.310294,Pennsylvania,Wawa,2024-03-10
8145,5100 State Rd,Drexel Hill,PA,19026,39.945445,-75.32554,Pennsylvania,Wawa,2024-03-10
8305,51 Berkley Rd,Paulsboro,NJ,08066,39.822019,-75.240365,New Jersey,Wawa,2024-03-10
0926,610 South Brewster Road,Vineland,NJ,08361,39.475451,-74.97789,New Jersey,Wawa,2024-03-10
0999,61 South Main Rd,Vineland,NJ,08361,39.483873,-74.998977,New Jersey,Wawa,2024-03-10
0964,2105 North Second Street,Millville,NJ,08332,39.421497,-75.038526,New Jersey,Wawa,2024-03-10
0720,1711 East Main St,Millville,NJ,08332,39.393364,-75.01741,New Jersey,Wawa,2024-03-10
0380,731 S. Harding Highway,Buena,NJ,08310,39.515198,-74.92554,New Jersey,Wawa,2024-03-10
0710,13 Main Street West,Millville,NJ,08332,39.394893,-75.04147,New Jersey,Wawa,2024-03-10
0944,624 West Main Street,Millville,NJ,08332,39.398238,-75.05551,New Jersey,Wawa,2024-03-10
0759,3904 Route 47,Dorchester,NJ,08316,39.289268,-74.96913,New Jersey,Wawa,2024-03-10
0749,300 North Route 50,Mays Landing,NJ,08330-1708,39.454428,-74.725713,New Jersey,Wawa,2024-03-10
0925,5201 Harding Highway,Mays Landing,NJ,08330-2247,39.446604,-74.70233,New Jersey,Wawa,2024-03-10
0383,100 12Th Street & Washington A,Hammonton,NJ,08037,39.633603,-74.80545,New Jersey,Wawa,2024-03-10
0775,1413 South Black Horse Pike,Williamstown,NJ,08094,39.668616,-74.97434,New Jersey,Wawa,2024-03-10
8431,8 North White Horse Pike,Hammonton,NJ,08037,39.64794,-74.78974,New Jersey,Wawa,2024-03-10
0721,332 South Black Horse Pike,Williamstown,NJ,08094,39.686009,-74.98829,New Jersey,Wawa,2024-03-10
0969,5100 English Creek Rd,Egg Harbor Township,NJ,08234-5749,39.390484,-74.63734,New Jersey,Wawa,2024-03-10
0941,4262 Black Horse Pike,Mays Landing,NJ,08330-3137,39.444683,-74.62982,New Jersey,Wawa,2024-03-10
0379,882 Glassboro Rd,Williamstown,NJ,08094-3501,39.690061,-75.01716,New Jersey,Wawa,2024-03-10
8467,600 White Horse Pike,Egg Harbor City,NJ,08215,39.52843174,-74.64745904,New Jersey,Wawa,2024-03-10
0470,1180 Rt. 47 (@ Main Street),Dennisville,NJ,08214,39.190591,-74.82143,New Jersey,Wawa,2024-03-10
0936,716 White Horse Pike,Egg Harbor City,NJ,08215,39.500049,-74.607484,New Jersey,Wawa,2024-03-10
0416,519 Williamstown Rd.,Sicklerville,NJ,08081-2553,39.718309,-74.97007,New Jersey,Wawa,2024-03-10
0377,672 Berlin Cross Keys Road Sui,Sicklerville,NJ,08081-4178,39.727687,-75.01272,New Jersey,Wawa,2024-03-10
0322,1 North White Horse Pike,Waterford Works,NJ,08089,39.722673,-74.860242,New Jersey,Wawa,2024-03-10
0920,2422-28 Tilton Road,Egg Harbor Township,NJ,08234-5151,39.432176,-74.57701,New Jersey,Wawa,2024-03-10
0758,30 South Shore Road,Marmora,NJ,08223,39.263405,-74.64964,New Jersey,Wawa,2024-03-10
8343,275 W. White Horse Pike,Galloway,NJ,08205,39.47925,-74.5752,New Jersey,Wawa,2024-03-10
0947,6678 Black Horse Pike,Egg Harbor Township,NJ,08234-1835,39.411195,-74.56837,New Jersey,Wawa,2024-03-10
0461,112 New Road,Somers Point,NJ,08244,39.330999,-74.59204,New Jersey,Wawa,2024-03-10
8324,16 Macarthur Blvd,Somers Point,NJ,08244,39.310342,-74.600742,New Jersey,Wawa,2024-03-10
0975,4231 Rt 42,Turnersville,NJ,08012-1712,39.738429,-75.043086,New Jersey,Wawa,2024-03-10
0984,501 Berlin-Cross Keys Rd,Sicklerville,NJ,08081-4368,39.745676,-74.994731,New Jersey,Wawa,2024-03-10
0433,502 Shore Road,Somers Point,NJ,08244,39.319496,-74.59113,New Jersey,Wawa,2024-03-10
0780,464 Hurffvillle-Cross Keys Roa,Sewell,NJ,08080-2340,39.736472,-75.071097,New Jersey,Wawa,2024-03-10
0701,2403 New Road,Northfield,NJ,08225,39.362802,-74.565268,New Jersey,Wawa,2024-03-10
8333,6743 Black Horse Pike,Egg Harbor Township,NJ,08234-3901,39.398451,-74.555814,New Jersey,Wawa,2024-03-10
0465,2500 Sea Isle Blvd. Unit 1,Ocean View,NJ,08230,39.176577,-74.7326,New Jersey,Wawa,2024-03-10
0499,388 Egg Harbor Rd (@ Greentree,Sewell,NJ,08080-1858,39.751328,-75.075918,New Jersey,Wawa,2024-03-10
0771,110 34Th Street,Ocean City,NJ,08226,39.252259,-74.613159,New Jersey,Wawa,2024-03-10
0968,241 E. White Horse Pike,Galloway,NJ,08205,39.446968,-74.52826,New Jersey,Wawa,2024-03-10
0728,1250 West Avenue,Ocean City,NJ,08226,39.275666,-74.582627,New Jersey,Wawa,2024-03-10
0262,7715 Frankford Avenue,Philadelphia,PA,19136,40.039413,-75.03261,Pennsylvania,Wawa,2024-03-10
0460,600 Cinnaminson Street,Palmyra,NJ,08065,40.003721,-75.02104,New Jersey,Wawa,2024-03-10
8030,2600 Grant Ave.,Philadelphia,PA,19114,40.077481,-75.023952,Pennsylvania,Wawa,2024-03-10
0952,1505 Rt. 73,Pennsauken,NJ,08110-1325,39.98726,-75.022866,New Jersey,Wawa,2024-03-10
8152,9101 Frankford Ave,Philadelphia,PA,19114,40.052521,-75.006788,Pennsylvania,Wawa,2024-03-10
8064,3341 Grant Avenue,Philadelphia,PA,19114-2629,40.068885,-75.005211,Pennsylvania,Wawa,2024-03-10
8428,2114 Church Road,Cinnaminson,NJ,08077,39.987012,-75.008234,New Jersey,Wawa,2024-03-10
8057,2500 Philmont Ave,Huntingdon Valley,PA,19006-6240,40.121051,-75.058776,Pennsylvania,Wawa,2024-03-10
0108,9440 State Road,Philadelphia,PA,19114,40.049315,-74.989492,Pennsylvania,Wawa,2024-03-10
8047,10901A Bustleton Ave,Philadelphia,PA,19115,40.11126,-75.02405,Pennsylvania,Wawa,2024-03-10
8325,50 Haddonfield Rd,Cherry Hill,NJ,08002-1446,39.94957,-75.02811,New Jersey,Wawa,2024-03-10
0950,9300 Ventnor Avenue,Margate City,NJ,08402,39.322099,-74.51364,New Jersey,Wawa,2024-03-10
0753,5206 Ventor Ave (@ Little Rock,Ventnor City,NJ,08406,39.343161,-74.47132,New Jersey,Wawa,2024-03-10
0970,513 West Delilah Road,Pleasantville,NJ,08232,39.40779,-74.52159,New Jersey,Wawa,2024-03-10
0736,611 New Jersey Ave (@ Mill Roa,Absecon,NJ,08201,39.432339,-74.509177,New Jersey,Wawa,2024-03-10
0438,336 S Pitney Rd,Galloway,NJ,08205-9628,39.462394,-74.493742,New Jersey,Wawa,2024-03-10
0713,3932 Brigantine Boulevard,Brigantine,NJ,08203,39.394279,-74.39686,New Jersey,Wawa,2024-03-10
0485,813 West Brigantine Blvd.,Brigantine,NJ,08203,39.404438,-74.36887,New Jersey,Wawa,2024-03-10
0482,8 South New York Road,Absecon,NJ,08205-9610,39.492264,-74.45763,New Jersey,Wawa,2024-03-10
0300,3801 Landis Avenue,Sea Isle City,NJ,08243,39.157393,-74.68942,New Jersey,Wawa,2024-03-10
0432,2701 Ocean Drive,Avalon,NJ,08202,39.098628,-74.72321,New Jersey,Wawa,2024-03-10
0978,195 Mathistown Road,Little Egg Harbor,NJ,08087,39.581116,-74.36956,New Jersey,Wawa,2024-03-10
0497,20 East Main Street,Tuckerton,NJ,08087,39.602861,-74.3404,New Jersey,Wawa,2024-03-10
0342,9404 Third Avenue,Stone Harbor,NJ,08247,39.055563,-74.7596,New Jersey,Wawa,2024-03-10
0492,224 South Main Street (@ Atlan,Cape May Court House,NJ,08210,39.078018,-74.825523,New Jersey,Wawa,2024-03-10
0371,1201 Route 539,Tuckerton,NJ,08087-4213,39.625481,-74.34199,New Jersey,Wawa,2024-03-10
0977,13115 Long Beach Blvd,Beach Haven,NJ,08008-2747,39.585381,-74.22407,New Jersey,Wawa,2024-03-10
8322,330 W Spruce Ave,North Wildwood,NJ,08260-3058,39.012033,-74.796077,New Jersey,Wawa,2024-03-10
0954,3200 New Jersey Ave.,Wildwood,NJ,08260,38.992195,-74.814569,New Jersey,Wawa,2024-03-10
8473,3303 Route 9,Freehold,NJ,07728,40.221384,-74.267386,New Jersey,Wawa,2024-03-10
0993,146 Woodward Rd,Manalapan,NJ,07726-4102,40.254961,-74.367845,New Jersey,Wawa,2024-03-10
0955,2485 Rt 9 North,Howell,NJ,07731-3741,40.178289,-74.242541,New Jersey,Wawa,2024-03-10
0938,4690 Us Highway 9,Howell,NJ,07731-3319,40.136661,-74.22563,New Jersey,Wawa,2024-03-10
8328,329 North County Line Road,Jackson,NJ,08527-4426,40.1385,-74.2985,New Jersey,Wawa,2024-03-10
5238,4787 Radio Road,Naples,FL,34104,26.154168,-81.751137,Florida,Wawa,2024-03-10
5297,4939 Tamiami Trail E,Naples,FL,34113,26.107384,-81.747688,Florida,Wawa,2024-03-10
5228,12456 Tamiami Trail E.,Naples,FL,34113,26.065572,-81.704443,Florida,Wawa,2024-03-10
5237,16971 Aaron Warnek Place,Fort Myers,FL,33912,26.493385,-81.803082,Florida,Wawa,2024-03-10
5169,12701 S Cleveland Ave,Fort Myers,FL,33907-3807,26.557572,-81.87119,Florida,Wawa,2024-03-10
5168,2370 Colonial Blvd,Fort Myers,FL,33907-1414,26.5963402,-81.8648262,Florida,Wawa,2024-03-10
5200,11031 Colonial Blvd,Fort Myers,FL,33905-5400,26.617479,-81.769824,Florida,Wawa,2024-03-10
5356,2603 Santa Barbara Blvd,Cape Coral,FL,33914,26.603602,-81.973893,Florida,Wawa,2024-03-10
5170,761 Del Prado Blvd North,Cape Coral,FL,33909-1730,26.667134,-81.940488,Florida,Wawa,2024-03-10
5343,26415 Indian Trail Drive,Punta Gorda,FL,33950,26.89513,-82.01126,Florida,Wawa,2024-03-10
5255,2525 Tamiami Trail,Port Charlotte,FL,33952,26.993761,-82.116499,Florida,Wawa,2024-03-10
5345,14560 Chancellor Blvd,Port Charlotte,FL,33953,27.03197,-82.2042,Florida,Wawa,2024-03-10
5295,1055 Sun Market Place,North Port,FL,34288,27.067209,-82.155461,Florida,Wawa,2024-03-10
5375,1509 E Oak Street,Arcadia,FL,34266,27.20966,-81.84283,Florida,Wawa,2024-03-10
5371,611 Dal Hall Blvd,Lake Placid,FL,33852,27.29992,-81.35869,Florida,Wawa,2024-03-10
5370,3838 Us Hwy 27 S,Sebring,FL,33870,27.46483,-81.43406,Florida,Wawa,2024-03-10
5383,200 Nw Park Street,Okeechobee,FL,34972,27.244051,-80.831682,Florida,Wawa,2024-03-10
5373,6400 Us 27 N,Sebring,FL,33870,27.53947,-81.5038,Florida,Wawa,2024-03-10
0452,1426-28 Texas Avenue,Cape May,NJ,08204,38.946751,-74.909118,New Jersey,Wawa,2024-03-10
0980,3719 Bayshore Rd,Cape May,NJ,08204-3553,38.982979,-74.941231,New Jersey,Wawa,2024-03-10
0963,1515 Bayshore Rd.,Villas,NJ,08251,39.023124,-74.93451,New Jersey,Wawa,2024-03-10
0946,3601 Route 9 South,Rio Grande,NJ,08242,39.015658,-74.87641,New Jersey,Wawa,2024-03-10
0729,418 West Rio Grande Avenue,Wildwood,NJ,08260,38.987176,-74.82944,New Jersey,Wawa,2024-03-10
8339,2936 Brunswick Pike,Lawrence Township,NJ,08648,40.27354,-74.706847,New Jersey,Wawa,2024-03-10
8399,1220 Route 130,Robbinsville,NJ,08691,40.2337,-74.590797,New Jersey,Wawa,2024-03-10
8356,51 Flock Road,Hamilton,NJ,08619-1401,40.248453,-74.684073,New Jersey,Wawa,2024-03-10
5123,1125 E Irlo Bronson Memorial H,Saint Cloud,FL,34769-4744,28.24658,-81.25647,Florida,Wawa,2024-03-10
