id,latitude,longitude,street,city,state,zip,url,state_name,brand,updated
891,36.07820129394531,-80.10890197753906,1780 Pecan Lane,Kernersville,NC,27284,https://www.culvers.com/restaurants/kernersville-nc-pecan,North Carolina,Culver's,03/09/2024
463,34.82040023803711,-82.26026153564453,2021 Woodruff Rd,Greenville,SC,29607,https://www.culvers.com/restaurants/greenville-south-carolina,South Carolina,Culver's,03/09/2024
907,34.70589828491211,-82.24710083007812,240 Harrison Bridge Rd,Simpsonville,SC,29680,https://www.culvers.com/restaurants/simpsonville-bridge-rd,South Carolina,Culver's,03/09/2024
730,34.831298828125,-82.347900390625,2409 Laurens Rd,Greenville,SC,29607,https://www.culvers.com/restaurants/greenville-sc-laurens-rd,South Carolina,Culver's,03/09/2024
862,34.902099609375,-82.0968017578125,1700 E. Main Street,Duncan,SC,29334,https://www.culvers.com/restaurants/duncan-sc,South Carolina,Culver's,03/09/2024
574,34.944488525390625,-82.25341033935547,1040 W Wade Hampton Blvd,Greer,SC,29651,https://www.culvers.com/restaurants/greer-sc-wade-hampton-blvd,South Carolina,Culver's,03/09/2024
472,42.76488494873047,-84.51826477050781,3115 Towne Centre Blvd,Lansing,MI,48912,https://www.culvers.com/restaurants/lansing-mi-towne-centre-blvd,Michigan,Culver's,03/09/2024
238,42.73057556152344,-84.41017150878906,5140 Times Square Dr,Okemos,MI,48864,https://www.culvers.com/restaurants/okemos,Michigan,Culver's,03/09/2024
539,42.680416107177734,-84.4322509765625,3440 Okemos Rd,Okemos,MI,48864,https://www.culvers.com/restaurants/okemos-mi-okemos-rd,Michigan,Culver's,03/09/2024
858,42.82789993286133,-84.54450225830078,1030 W Herbison Rd,Dewitt,MI,48820,https://www.culvers.com/restaurants/dewitt-mi-herbison,Michigan,Culver's,03/09/2024
648,42.666542053222656,-84.53866577148438,6280 S Pennsylvania Ave,Lansing,MI,48911,https://www.culvers.com/restaurants/lansing-mi-pennsylvania-ave,Michigan,Culver's,03/09/2024
444,42.741661071777344,-84.67768859863281,8488 W Saginaw Hwy,Lansing,MI,48917,https://www.culvers.com/restaurants/lansing-saginaw,Michigan,Culver's,03/09/2024
766,42.570899963378906,-84.82420349121094,524 Lansing St,Charlotte,MI,48813,https://www.culvers.com/restaurants/charlotte-lansing-st-michigan,Michigan,Culver's,03/09/2024
683,42.998748779296875,-84.120849609375,2355 E Main St,Owosso,MI,48867,https://www.culvers.com/restaurants/owosso-mi-e-main-st,Michigan,Culver's,03/09/2024
986,29.056643,-81.304957,10 Summit Oak Pl,Deland,FL,32720,https://www.culvers.com/restaurants/deland-fl-summit-oak-pl,Florida,Culver's,03/09/2024
930,29.01348876953125,-80.97742462158203,2679 State Road 44,New Smyrna Beach,FL,32168,https://www.culvers.com/restaurants/new-smyrna-beach-state-road-44,Florida,Culver's,03/09/2024
936,39.96149826049805,-86.11900329589844,431 E Carmel Dr,Carmel,IN,46032,https://www.culvers.com/restaurants/carmel-in-carmel-dr,Indiana,Culver's,03/09/2024
888,39.95050048828125,-86.34880065917969,6292 Mills Dr,Whitestown,IN,46075,https://www.culvers.com/restaurants/whitestown-in-mills-dr,Indiana,Culver's,03/09/2024
874,40.00149917602539,-86.09030151367188,14667 Gray Rd,Westfield,IN,46062,https://www.culvers.com/restaurants/westfield-in-gray-rd,Indiana,Culver's,03/09/2024
988,39.994161,-86.261794,3263 S US 421,Zionsville,IN,46077,https://www.culvers.com/restaurants/zionsville-in-us-hwy-421,Indiana,Culver's,03/09/2024
508,39.98749542236328,-85.91841888427734,13691 Olio Rd,Fishers,IN,46037,https://www.culvers.com/restaurants/fishers-in,Indiana,Culver's,03/09/2024
512,42.59225082397461,-114.47785949707031,163 Pole Line Rd,Twin Falls,ID,83301,https://www.culvers.com/restaurants/twin-falls-id,Idaho,Culver's,03/09/2024
627,27.85493278503418,-82.63921356201172,9046 4th St N,St. Petersburg,FL,33702,https://www.culvers.com/restaurants/st-petersburg-fl-4th-st,Florida,Culver's,03/09/2024
657,27.78559684753418,-82.67897033691406,1451 34th St N,St. Petersburg,FL,33713,https://www.culvers.com/restaurants/st-petersburg-fl-34th-st,Florida,Culver's,03/09/2024
634,27.838775634765625,-82.6982192993164,4702 Park Blvd N,Pinellas Park,FL,33781,https://www.culvers.com/restaurants/pinellas-park-fl-park-blvd,Florida,Culver's,03/09/2024
921,27.94860076904297,-81.96910095214844,6400 S. Florida Avenue,Lakeland,FL,33813,https://www.culvers.com/restaurants/lakeland-fl-s-florida-ave,Florida,Culver's,03/09/2024
661,28.92782211303711,-82.01194763183594,3390 Wedgewood Ln,The Villages,FL,32162,https://www.culvers.com/restaurants/the-villages-fl-county-rd-466,Florida,Culver's,03/09/2024
876,28.86595916748047,-82.01486206054688,5327 Sundance Trail,Wildwood,FL,34785,https://www.culvers.com/restaurants/wildwood-fl-sundance-trail,Florida,Culver's,03/09/2024
833,29.1343994140625,-82.20010375976562,4836 SW College Road,Ocala,FL,34471,https://www.culvers.com/restaurants/ocala-fl-sw-college-rd,Florida,Culver's,03/09/2024
835,28.835500717163086,-82.35160064697266,1781 W. Main Street,Inverness,FL,34450,https://www.culvers.com/restaurants/inverness-fl-main-st,Florida,Culver's,03/09/2024
869,41.6421012878418,-81.43920135498047,34820 Vine St.,Eastlake,OH,44095,https://www.culvers.com/restaurants/eastlake-oh,Ohio,Culver's,03/09/2024
679,28.139095306396484,-81.63687133789062,37061 N US Hwy 27,Haines City,FL,33844,https://www.culvers.com/restaurants/haines-city-fl-hwy-27,Florida,Culver's,03/09/2024
977,29.915019,-81.38656,2620 Stratton Blvd,St. Augustine,FL,32084,https://www.culvers.com/restaurants/st-augustine-fl-stratton-blvd,Florida,Culver's,03/09/2024
793,29.831100463867188,-81.3228988647461,3433 US Hwy 1,St. Augustine,FL,32086,https://www.culvers.com/restaurants/st-augustine-hwy-1,Florida,Culver's,03/09/2024
88,44.079036712646484,-92.51205444335938,3380 55th St NW,Rochester,MN,55901,https://www.culvers.com/restaurants/rochester-55th,Minnesota,Culver's,03/09/2024
160,43.98042297363281,-92.46115112304688,36 28th St SE,Rochester,MN,55904,https://www.culvers.com/restaurants/rochester-28th,Minnesota,Culver's,03/09/2024
484,32.2944221496582,-110.96052551269531,4810 N 1st Ave,Tucson,AZ,85718,https://www.culvers.com/restaurants/tucson-az-first-ave,Arizona,Culver's,03/09/2024
438,32.332183837890625,-111.04676055908203,6905 N Thornydale Rd,Tucson,AZ,85741,https://www.culvers.com/restaurants/tucson-thornydale,Arizona,Culver's,03/09/2024
521,32.18600845336914,-110.94395446777344,3070 S Campbell Ave,Tucson,AZ,85713,https://www.culvers.com/restaurants/tucson-az-campbell,Arizona,Culver's,03/09/2024
726,32.13330078125,-111.00800323486328,1955 W Valencia Rd,Tucson,AZ,85746,https://www.culvers.com/restaurants/tucson-az-w-valencia-drive,Arizona,Culver's,03/09/2024
439,32.22053146362305,-110.83197021484375,40 S Broadway Pl,Tucson,AZ,85710,https://www.culvers.com/restaurants/tucson-broadway,Arizona,Culver's,03/09/2024
596,33.47953414916992,-82.19654846191406,4020 Gateway Blvd,Grovetown,GA,30813,https://www.culvers.com/restaurants/grovetown-ga-gateway-blvd,Georgia,Culver's,03/09/2024
653,37.18155288696289,-93.2711181640625,1400 E Sunshine St,Springfield,MO,65804,https://www.culvers.com/restaurants/springfield-mo-sunshine-st,Missouri,Culver's,03/09/2024
112,37.149959564208984,-93.26315307617188,1815 E Primrose St,Springfield,MO,65804,https://www.culvers.com/restaurants/springfield-primrose,Missouri,Culver's,03/09/2024
434,37.24191665649414,-93.26050567626953,2520 N Glenstone Ave,Springfield,MO,65803,https://www.culvers.com/restaurants/springfield-mo-glenstone,Missouri,Culver's,03/09/2024
914,37.13370132446289,-93.45719909667969,1481 E US-60,Republic,MO,65738,https://www.culvers.com/restaurants/republic-e-us-60,Missouri,Culver's,03/09/2024
866,37.07160186767578,-93.23100280761719,5565 N 21st St,Ozark,MO,65721,https://www.culvers.com/restaurants/ozark-mo-21st-st,Missouri,Culver's,03/09/2024
829,33.42150115966797,-86.6698989868164,6222 Tattersall Blvd,Hoover,AL,35242,https://www.culvers.com/restaurants/birmingham-al-tattersall-blvd,Alabama,Culver's,03/09/2024
712,33.354400634765625,-86.8479995727539,1037 Amber Dr,Hoover,AL,35244,https://www.culvers.com/restaurants/hoover-al-john-hawkins-pkwy,Alabama,Culver's,03/09/2024
816,36.1422004699707,-80.29280090332031,2973 Fairlawn Dr,Winston-Salem,NC,27106,https://www.culvers.com/restaurants/winston-salem-fairlawn-dr,North Carolina,Culver's,03/09/2024
522,42.67188262939453,-82.97724151611328,15029 23 Mile Rd,Shelby Township,MI,48315,https://www.culvers.com/restaurants/shelby-twp-mi,Michigan,Culver's,03/09/2024
589,42.631927490234375,-82.85348510742188,45160 Marketplace Blvd,Chesterfield,MI,48051,https://www.culvers.com/restaurants/chesterfield-mi-marketplace-blvd,Michigan,Culver's,03/09/2024
748,42.56180953979492,-83.02787017822266,36480 Van Dyke Ave,Sterling Heights,MI,48312,https://www.culvers.com/restaurants/sterling-heights-mi-van-dyke,Michigan,Culver's,03/09/2024
331,42.52296447753906,-82.90830993652344,30820 Little Mack Ave,Roseville,MI,48066,https://www.culvers.com/restaurants/roseville,Michigan,Culver's,03/09/2024
912,42.78120040893555,-83.01370239257812,66227 Van Dyke Ave,Washington Twp,MI,48095,https://www.culvers.com/restaurants/washington-twp-van-dyke,Michigan,Culver's,03/09/2024
626,42.6358528137207,-83.13011932373047,92 E Auburn Rd,Rochester Hills,MI,48307,https://www.culvers.com/restaurants/rochester-hills-mi-auburn-rd,Michigan,Culver's,03/09/2024
363,42.70954513549805,-83.24165344238281,4963 Interpark Dr N,Lake Orion,MI,48359,https://www.culvers.com/restaurants/lake-orion,Michigan,Culver's,03/09/2024
909,42.708099365234375,-83.29450225830078,4979 Grand Ave ,Orion Township,MI,48359,https://www.culvers.com/restaurants/orion-twp-grand-ave,Michigan,Culver's,03/09/2024
807,42.83250045776367,-83.27179718017578,525 North Lapeer Rd,Oxford,MI,48371,https://www.culvers.com/restaurants/oxford-mi-lapeer-rd,Michigan,Culver's,03/09/2024
360,42.73978042602539,-83.37894439697266,6910 Sashabaw Rd,Clarkston,MI,48348,https://www.culvers.com/restaurants/clarkston,Michigan,Culver's,03/09/2024
192,44.95207977294922,-93.01317596435547,2065 Old Hudson Rd,St. Paul,MN,55119,https://www.culvers.com/restaurants/st-paul,Minnesota,Culver's,03/09/2024
411,45.02765655517578,-93.10567474365234,2880 Rice St,Little Canada,MN,55113,https://www.culvers.com/restaurants/little-canada,Minnesota,Culver's,03/09/2024
629,45.03840255737305,-93.0170669555664,3202 White Bear Ave,White Bear Lake,MN,55110,https://www.culvers.com/restaurants/white-bear-lake-mn-white-bear-ave,Minnesota,Culver's,03/09/2024
240,44.89117431640625,-93.07933044433594,125 Marie Ave E,West St. Paul,MN,55118,https://www.culvers.com/restaurants/west-st-paul,Minnesota,Culver's,03/09/2024
452,44.956050872802734,-93.16341400146484,1491 University Ave W,St. Paul,MN,55104,https://www.culvers.com/restaurants/st-paul-university,Minnesota,Culver's,03/09/2024
568,44.94110107421875,-92.90531158447266,520 Woodbury Dr ,Woodbury,MN,55125,https://www.culvers.com/restaurants/woodbury-mn-woodbury-dr,Minnesota,Culver's,03/09/2024
120,45.07679748535156,-93.05674743652344,4485 Centerville Rd,Vadnais Heights,MN,55127,https://www.culvers.com/restaurants/vadnais-heights,Minnesota,Culver's,03/09/2024
214,45.04148483276367,-93.21896362304688,4004 Silver Lake Rd,St. Anthony,MN,55421,https://www.culvers.com/restaurants/st-anthony,Minnesota,Culver's,03/09/2024
386,44.83391189575195,-92.96173858642578,7998 Hardwood Ave S,Cottage Grove,MN,55016,https://www.culvers.com/restaurants/cottage-grove,Minnesota,Culver's,03/09/2024
189,44.83229064941406,-93.15111541748047,3445 O'Leary Ln,Eagan,MN,55123,https://www.culvers.com/restaurants/eagan,Minnesota,Culver's,03/09/2024
57,45.04047775268555,-92.83999633789062,1725 Market Dr,Stillwater,MN,55082,https://www.culvers.com/restaurants/stillwater,Minnesota,Culver's,03/09/2024
377,44.860530853271484,-93.27787780761719,7801 Nicollet Ave,Bloomington,MN,55420,https://www.culvers.com/restaurants/bloomington-mn,Minnesota,Culver's,03/09/2024
959,45.166046142578125,-93.16624450683594,4121 108th Ave NE,Blaine,MN,55449,https://www.culvers.com/restaurants/blaine-mn-108th-ave-ne,Minnesota,Culver's,03/09/2024
227,44.967926025390625,-92.72168731689453,151 Carmichael Rd,Hudson,WI,54016,https://www.culvers.com/restaurants/hudson,Wisconsin,Culver's,03/09/2024
194,45.080657958984375,-93.33671569824219,6900 Brooklyn Blvd,Brooklyn Center,MN,55429,https://www.culvers.com/restaurants/brooklyn-center,Minnesota,Culver's,03/09/2024
150,45.16197204589844,-93.23401641845703,10550 Baltimore St NE,Blaine,MN,55449,https://www.culvers.com/restaurants/blaine,Minnesota,Culver's,03/09/2024
584,44.73524475097656,-93.12650299072266,14755 S Robert Trl,Rosemount,MN,55068,https://www.culvers.com/restaurants/rosemount-mn-robert-trl,Minnesota,Culver's,03/09/2024
132,45.14580154418945,-93.2822494506836,611 Coon Rapids Blvd,Coon Rapids,MN,55433,https://www.culvers.com/restaurants/coon-rapids,Minnesota,Culver's,03/09/2024
493,44.98544692993164,-93.39222717285156,8845 7th Ave N,Golden Valley,MN,55427,https://www.culvers.com/restaurants/golden-valley-mn-7th-ave,Minnesota,Culver's,03/09/2024
264,44.737022399902344,-92.89076232910156,1713 Market Blvd,Hastings,MN,55033,https://www.culvers.com/restaurants/hastings,Minnesota,Culver's,03/09/2024
142,44.728431701660156,-93.20818328857422,15225 Galaxie Ave,Apple Valley,MN,55124,https://www.culvers.com/restaurants/apple-valley,Minnesota,Culver's,03/09/2024
105,44.778621673583984,-93.33885192871094,4725 Hwy 13 W,Savage,MN,55378,https://www.culvers.com/restaurants/savage,Minnesota,Culver's,03/09/2024
152,45.06527328491211,-93.44017791748047,6175 Quinwood Ln,Plymouth,MN,55442,https://www.culvers.com/restaurants/plymouth-quinwood,Minnesota,Culver's,03/09/2024
220,44.863773345947266,-93.44290924072266,920 Prairie Center Drive,Eden Prairie,MN,55344,https://www.culvers.com/restaurants/eden-prairie,Minnesota,Culver's,03/09/2024
126,45.1587028503418,-93.39266967773438,11218 Commerce Dr N,Champlin,MN,55316,https://www.culvers.com/restaurants/champlin,Minnesota,Culver's,03/09/2024
195,45.2796516418457,-92.99658203125,1007 W Broadway Ave,Forest Lake,MN,55025,https://www.culvers.com/restaurants/forest-lake,Minnesota,Culver's,03/09/2024
699,44.87110137939453,-92.62239837646484,1109 N Main St,River Falls,WI,54022,https://www.culvers.com/restaurants/river-falls-wi-main-st,Wisconsin,Culver's,03/09/2024
316,44.69071578979492,-93.28106689453125,17800 Kenwood Trl,Lakeville,MN,55044,https://www.culvers.com/restaurants/lakeville,Minnesota,Culver's,03/09/2024
853,44.913299560546875,-93.50250244140625,17555 Hwy 7,Minnetonka,MN,55345,https://www.culvers.com/restaurants/minnetonka-mn-hwy-7,Minnesota,Culver's,03/09/2024
164,45.03456497192383,-93.50949096679688,4335 Peony Ln,Plymouth,MN,55446,https://www.culvers.com/restaurants/plymouth-peony,Minnesota,Culver's,03/09/2024
131,44.7846794128418,-93.46906280517578,4058 12th Ave E,Shakopee,MN,55379,https://www.culvers.com/restaurants/shakopee,Minnesota,Culver's,03/09/2024
161,45.208343505859375,-93.40777587890625,800 W Main St,Anoka,MN,55303,https://www.culvers.com/restaurants/anoka,Minnesota,Culver's,03/09/2024
172,45.129512786865234,-93.48856353759766,16380 96th Ave N,Maple Grove,MN,55311,https://www.culvers.com/restaurants/maple-grove,Minnesota,Culver's,03/09/2024
170,44.85767364501953,-93.53239440917969,450 Pond Promenade,Chanhassen,MN,55317,https://www.culvers.com/restaurants/chanhassen,Minnesota,Culver's,03/09/2024
707,31.90839958190918,-110.98280334472656,18810 S Nogales Hwy,Green Valley,AZ,85614,https://www.culvers.com/restaurants/sahuarita-az-s-nogales-hwy,Arizona,Culver's,03/09/2024
815,32.89630126953125,-83.69090270996094,3710 Northside Dr,Macon,GA,31210,https://www.culvers.com/restaurants/macon-ga-northside-dr,Georgia,Culver's,03/09/2024
588,42.58678436279297,-83.8756103515625,3900 E Grand River Ave,Howell,MI,48843,https://www.culvers.com/restaurants/howell-mi-grand-river-ave,Michigan,Culver's,03/09/2024
957,35.7054328918457,-81.29434967041016,2194 13th Ave Dr SE,Hickory,NC,28602,https://www.culvers.com/restaurants/hickory-nc-13th-avenue-se-dr,North Carolina,Culver's,03/09/2024
340,38.41315460205078,-90.38382720947266,123 Richardson Crossing,Arnold,MO,63010,https://www.culvers.com/restaurants/arnold,Missouri,Culver's,03/09/2024
244,43.013084411621094,-87.96820068359375,1641 Miller Pkwy,West Milwaukee,WI,53214,https://www.culvers.com/restaurants/west-milwaukee,Wisconsin,Culver's,03/09/2024
99,42.95858383178711,-87.91893768310547,575 W Layton Ave,Milwaukee,WI,53207,https://www.culvers.com/restaurants/milwaukee-layton,Wisconsin,Culver's,03/09/2024
591,42.95893859863281,-87.98956298828125,6031 W Layton Ave,Greenfield,WI,53220,https://www.culvers.com/restaurants/greenfield-wi-layton-ave,Wisconsin,Culver's,03/09/2024
305,43.011837005615234,-88.04576873779297,1672 S 108th St,West Allis,WI,53214,https://www.culvers.com/restaurants/west-allis,Wisconsin,Culver's,03/09/2024
179,43.08860778808594,-87.89392852783203,1325 E Capitol Dr,Shorewood,WI,53211,https://www.culvers.com/restaurants/shorewood,Wisconsin,Culver's,03/09/2024
235,43.09434509277344,-87.98262023925781,5501 W Fond du Lac Ave,Milwaukee,WI,53216,https://www.culvers.com/restaurants/milwaukee-fond-du-lac,Wisconsin,Culver's,03/09/2024
58,42.93419647216797,-88.04946899414062,6101 S 108th St,Hales Corners,WI,53130,https://www.culvers.com/restaurants/hales-corners,Wisconsin,Culver's,03/09/2024
40,42.901634216308594,-87.9126205444336,7841 S Howell Ave,Oak Creek,WI,53154,https://www.culvers.com/restaurants/oak-creek,Wisconsin,Culver's,03/09/2024
32,42.98250961303711,-88.09871673583984,14855 W National Ave,New Berlin,WI,53151,https://www.culvers.com/restaurants/new-berlin,Wisconsin,Culver's,03/09/2024
464,43.03653335571289,-88.10372161865234,15280 W Bluemound Rd,Elm Grove,WI,53122,https://www.culvers.com/restaurants/elm-grove-wi,Wisconsin,Culver's,03/09/2024
218,43.08540725708008,-88.06702423095703,3705 N 124th St,Brookfield,WI,53005,https://www.culvers.com/restaurants/brookfield-124th,Wisconsin,Culver's,03/09/2024
859,43.1245002746582,-87.91290283203125,300 West Bayside Drive,Glendale,WI,53217,https://www.culvers.com/restaurants/glendale-wi-bayside-dr,Wisconsin,Culver's,03/09/2024
139,42.87202072143555,-87.97013854980469,4220 W Oakwood Park Ct,Franklin,WI,53132,https://www.culvers.com/restaurants/franklin,Wisconsin,Culver's,03/09/2024
383,43.14828872680664,-88.00426483154297,7515 W Good Hope Rd,Milwaukee,WI,53223,https://www.culvers.com/restaurants/milwaukee-good-hope,Wisconsin,Culver's,03/09/2024
36,42.90005874633789,-88.14868927001953,W187S7959 Racine Ave,Muskego,WI,53150,https://www.culvers.com/restaurants/muskego,Wisconsin,Culver's,03/09/2024
115,43.18611145019531,-87.96513366699219,4327 W Schroeder Dr,Brown Deer,WI,53223,https://www.culvers.com/restaurants/brown-deer,Wisconsin,Culver's,03/09/2024
59,43.08415985107422,-88.177490234375,21300 W Capitol Dr,Pewaukee,WI,53072,https://www.culvers.com/restaurants/brookfield-capitol,Wisconsin,Culver's,03/09/2024
73,43.02275085449219,-88.20169830322266,1650 E Main St,Waukesha,WI,53186,https://www.culvers.com/restaurants/waukesha-hwy-164,Wisconsin,Culver's,03/09/2024
204,43.22075271606445,-87.9234390258789,11150 N Port Washington Rd,Mequon,WI,53092,https://www.culvers.com/restaurants/mequon,Wisconsin,Culver's,03/09/2024
45,42.988609313964844,-88.24684143066406,840 W Sunset Dr,Waukesha,WI,53189,https://www.culvers.com/restaurants/waukesha-sunset,Wisconsin,Culver's,03/09/2024
4,43.03982925415039,-88.25642395019531,2600 N Grandview Blvd,Waukesha,WI,53188,https://www.culvers.com/restaurants/waukesha-grandview,Wisconsin,Culver's,03/09/2024
13,43.191654205322266,-88.14076232910156,W186N9581 Bancroft Dr,Menomonee Falls,WI,53051,https://www.culvers.com/restaurants/menomonee-falls,Wisconsin,Culver's,03/09/2024
837,42.778499603271484,-87.80699920654297,4542 Douglas Ave,Racine,WI,53402,https://www.culvers.com/restaurants/racine-wi-douglas-ave,Wisconsin,Culver's,03/09/2024
123,43.1379508972168,-88.24332427978516,W249N6620 Hwy 164,Sussex,WI,53089,https://www.culvers.com/restaurants/sussex,Wisconsin,Culver's,03/09/2024
56,42.72585678100586,-87.95706176757812,722 S Sylvania Ave,Sturtevant,WI,53177,https://www.culvers.com/restaurants/racine-sylvania,Wisconsin,Culver's,03/09/2024
25,43.30497360229492,-87.96100616455078,2001 Wisconsin Ave,Grafton,WI,53024,https://www.culvers.com/restaurants/grafton,Wisconsin,Culver's,03/09/2024
454,43.015159606933594,-88.3738784790039,400 E Summit Ave,Wales,WI,53183,https://www.culvers.com/restaurants/wales,Wisconsin,Culver's,03/09/2024
53,42.878631591796875,-88.33944702148438,1090 N Rochester St,Mukwonago,WI,53149,https://www.culvers.com/restaurants/mukwonago,Wisconsin,Culver's,03/09/2024
431,43.09284973144531,-88.36058044433594,701 Industrial Ct,Hartland,WI,53029,https://www.culvers.com/restaurants/hartland-wi,Wisconsin,Culver's,03/09/2024
182,46.83294677734375,-96.82064056396484,3197 25th St S,Fargo,ND,58103,https://www.culvers.com/restaurants/fargo-25th,North Dakota,Culver's,03/09/2024
143,46.862239837646484,-96.8638916015625,4615 13th Ave SW,Fargo,ND,58103,https://www.culvers.com/restaurants/fargo-13th,North Dakota,Culver's,03/09/2024
389,44.45014190673828,-93.17083740234375,960 Hwy 3 S,Northfield,MN,55057,https://www.culvers.com/restaurants/northfield,Minnesota,Culver's,03/09/2024
207,44.830284118652344,-93.601806640625,180 Pioneer Trl,Chaska,MN,55318,https://www.culvers.com/restaurants/chaska,Minnesota,Culver's,03/09/2024
406,38.97339630126953,-84.66278076171875,8554 Hwy 42,Florence,KY,41042,https://www.culvers.com/restaurants/florence,Kentucky,Culver's,03/09/2024
48,44.935150146484375,-93.60739135742188,3340 Shoreline Dr,Wayzata,MN,55391,https://www.culvers.com/restaurants/navarre,Minnesota,Culver's,03/09/2024
665,32.00131607055664,-81.13594818115234,333 W Montgomery Crossroad,Savannah,GA,31406,https://www.culvers.com/restaurants/savannah-ga-montgomery-cross-rd,Georgia,Culver's,03/09/2024
655,32.13654708862305,-81.2466049194336,121 Tanger Outlet Blvd,Pooler,GA,31322,https://www.culvers.com/restaurants/pooler-ga-tanger-blvd,Georgia,Culver's,03/09/2024
138,40.48643112182617,-88.9428482055664,901 Hershey Rd,Bloomington,IL,61704,https://www.culvers.com/restaurants/bloomington-hershey,Illinois,Culver's,03/09/2024
191,40.48439025878906,-89.0213394165039,1807 W Market St,Bloomington,IL,61701,https://www.culvers.com/restaurants/bloomington-market,Illinois,Culver's,03/09/2024
440,41.05913162231445,-83.6658706665039,806 Trenton Ave,Findlay,OH,45840,https://www.culvers.com/restaurants/findlay_trenton,Ohio,Culver's,03/09/2024
916,41.356414794921875,-83.65223693847656,125 W Gypsy Lane Rd,Bowling Green ,OH,43402,https://www.culvers.com/restaurants/bowling-green-gypsy-lane-rd,Ohio,Culver's,03/09/2024
764,28.003599166870117,-81.71520233154297,888 Cypress Gardens Blvd,Winter Haven,FL,33880,https://www.culvers.com/restaurants/winter-haven-cypress-gardens-blvd,Florida,Culver's,03/09/2024
107,41.98146438598633,-88.70431518554688,1200 DeKalb Ave,Sycamore,IL,60178,https://www.culvers.com/restaurants/sycamore,Illinois,Culver's,03/09/2024
519,41.93045425415039,-88.77747344970703,1262 W Lincoln Hwy,DeKalb,IL,60115,https://www.culvers.com/restaurants/dekalb-il,Illinois,Culver's,03/09/2024
413,37.084041595458984,-84.61775970458984,711 S Hwy 27,Somerset,KY,42501,https://www.culvers.com/restaurants/somerset,Kentucky,Culver's,03/09/2024
250,40.05757522583008,-84.24566650390625,2100 W Main St,Troy,OH,45373,https://www.culvers.com/restaurants/troy,Ohio,Culver's,03/09/2024
744,39.83340072631836,-84.8230972290039,401 Commerce Rd,Richmond,IN,47374,https://www.culvers.com/restaurants/richmond-in-commerce-rd,Indiana,Culver's,03/09/2024
852,39.84120178222656,-84.19300079345703,6425 Miller Ln,Vandalia,OH,45414,https://www.culvers.com/restaurants/vandalia-oh-miller,Ohio,Culver's,03/09/2024
294,41.710872650146484,-86.17906188964844,5520 N Main St,Mishawaka,IN,46545,https://www.culvers.com/restaurants/mishawaka,Indiana,Culver's,03/09/2024
747,41.72639846801758,-86.2510986328125,52733 SR 933,South Bend,IN,46637,https://www.culvers.com/restaurants/south-bend-in-sr-933,Indiana,Culver's,03/09/2024
803,41.75239944458008,-86.1229019165039,13145 S State Rd 23,Granger,IN,46530,https://www.culvers.com/restaurants/granger-in-state-rd,Indiana,Culver's,03/09/2024
975,41.684974670410156,-86.11094665527344,12571 McKinley Hwy,Mishawaka,IN,46545,https://www.culvers.com/restaurants/mishawaka-in-mckinley-hwy,Indiana,Culver's,03/09/2024
388,41.62978744506836,-86.25062561035156,4402 S Michigan St,South Bend,IN,46614,https://www.culvers.com/restaurants/south_bend,Indiana,Culver's,03/09/2024
736,41.811500549316406,-86.24870300292969,1420 S 11th St,Niles,MI,49120,https://www.culvers.com/restaurants/niles-mi-s-11th-st,Michigan,Culver's,03/09/2024
256,41.727500915527344,-85.97260284423828,2915 Brittany Ct,Elkhart,IN,46514,https://www.culvers.com/restaurants/elkhart,Indiana,Culver's,03/09/2024
767,41.59870147705078,-85.8634033203125,2024 Elkhart Rd,Goshen,IN,46526,https://www.culvers.com/restaurants/goshen-in-elkhart-rd,Indiana,Culver's,03/09/2024
499,41.55999755859375,-85.79566955566406,2019 Lincoln Way E,Goshen,IN,46526,https://www.culvers.com/restaurants/goshen-in,Indiana,Culver's,03/09/2024
486,26.216442108154297,-81.7689437866211,5775 Airport Pulling Rd N,Naples,FL,34109,https://www.culvers.com/restaurants/naples-fl-airport-pulling,Florida,Culver's,03/09/2024
555,26.10539436340332,-81.74729919433594,5102 Tamiami Trl E,Naples,FL,34113,https://www.culvers.com/restaurants/naples-fl-tamiami-trl,Florida,Culver's,03/09/2024
672,26.274185180664062,-81.68416595458984,8940 Sage Ave,Naples,FL,34120,https://www.culvers.com/restaurants/naples-fl-immokalee-rd,Florida,Culver's,03/09/2024
602,26.330821990966797,-81.75643157958984,11905 Bonita Beach Rd SE,Bonita Springs,FL,34135,https://www.culvers.com/restaurants/bonita-springs-fl-saradrienne-ln,Florida,Culver's,03/09/2024
982,26.392232,-81.809251,8400 Murano Del Lago Dr,Estero,FL,34135,https://www.culvers.com/restaurants/estero-fl-murano-del-lago-dr,Florida,Culver's,03/09/2024
504,26.43182373046875,-81.78544616699219,10301 Corkscrew Rd,Estero,FL,33928,https://www.culvers.com/restaurants/estero-fl,Florida,Culver's,03/09/2024
496,26.491455078125,-81.78421020507812,10050 University Plaza Dr,Fort Myers,FL,33913,https://www.culvers.com/restaurants/ft-myers-university-plaza,Florida,Culver's,03/09/2024
563,35.4464111328125,-82.53199005126953,371 Airport Rd,Arden,NC,28704,https://www.culvers.com/restaurants/arden-nc-airport-rd,North Carolina,Culver's,03/09/2024
81,43.38614273071289,-87.89720153808594,1407 W Grand Ave,Port Washington,WI,53074,https://www.culvers.com/restaurants/port-washington,Wisconsin,Culver's,03/09/2024
